s_no,sheet_name,description,rate_source,unit_rate,quantity,total_usd,status,flag,delta_pct,cg_band,charge_group,issues,tolerance,ref_rate_usd,doc_aed,gate_status,gate_score,gate_fails,supporting_docs_list,evidence_count,evidence_types,pdf_validation,demurrage_risk,gates,S/No,REV RATE,REV TOTAL,DIFFERENCE
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,80.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,80.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,80.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,160.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,80.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,80.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,160.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,80.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,80.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,80.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,MASTER DO FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,300.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,300.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,150.0,150.0,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,24.51,24.51,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,8.58,8.58,0.0
2,MasterData,CUSTOMS CLEARANCE FEE,CONTRACT,150.0,1.0,150.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,150.0,,FAIL,62.5,Gate_01,[],0,[],,,,2.0,20.01,20.01,0.0
3,MasterData,TERMINAL HANDLING FEE (1 X 20DC),CONTRACT,372.0,1.0,372.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,372.0,,FAIL,62.5,Gate_01,[],0,[],,,,3.0,372.0,372.0,0.0
3,MasterData,TERMINAL HANDLING FEE (1 X 20DC),CONTRACT,372.0,1.0,372.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,372.0,,FAIL,62.5,Gate_01,[],0,[],,,,3.0,372.0,372.0,0.0
3,MasterData,TERMINAL HANDLING FEE (1 X 20DC),CONTRACT,372.0,1.0,372.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,372.0,,FAIL,62.5,Gate_01,[],0,[],,,,3.0,372.0,372.0,0.0
3,MasterData,TERMINAL HANDLING FEE (1 X 20DC),CONTRACT,372.0,1.0,372.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,372.0,,FAIL,62.5,Gate_01,[],0,[],,,,3.0,0.55,1174.8000000000002,0.0
3,MasterData,TERMINAL HANDLING FEE (1 X 20DC),CONTRACT,372.0,1.0,372.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,372.0,,FAIL,62.5,Gate_01,[],0,[],,,,3.0,479.0,479.0,0.0
3,MasterData,TERMINAL HANDLING FEE (1 X 20DC),CONTRACT,372.0,1.0,372.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,372.0,,FAIL,62.5,Gate_01,[],0,[],,,,3.0,0.55,1197.9,0.0
3,MasterData,TERMINAL HANDLING FEE (1 X 20DC),CONTRACT,372.0,1.0,372.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,372.0,,FAIL,62.5,Gate_01,[],0,[],,,,3.0,15.72,15.72,0.0
3,MasterData,TERMINAL HANDLING FEE (1 X 20DC),CONTRACT,372.0,1.0,372.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,372.0,,FAIL,62.5,Gate_01,[],0,[],,,,3.0,125.0,125.0,0.0
3,MasterData,TERMINAL HANDLING FEE (1 X 20DC),CONTRACT,372.0,1.0,372.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,372.0,,FAIL,62.5,Gate_01,[],0,[],,,,3.0,125.0,125.0,0.0
4,MasterData,TRANSPORTATION CHARGES (1 X 20DC) FROM KHALIFA PORT TO DSV MUSSAFAH YARD,CONTRACT,252.0,1.0,252.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,252.0,,FAIL,62.5,Gate_01,[],0,[],,,,4.0,479.0,958.0,0.0
4,MasterData,TRANSPORTATION CHARGES (1 X 20DC) FROM KHALIFA PORT TO DSV MUSSAFAH YARD,CONTRACT,252.0,1.0,252.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,252.0,,FAIL,62.5,Gate_01,[],0,[],,,,4.0,252.0,252.0,0.0
4,MasterData,TRANSPORTATION CHARGES (1 X 20DC) FROM KHALIFA PORT TO DSV MUSSAFAH YARD,CONTRACT,252.0,1.0,252.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,252.0,,FAIL,62.5,Gate_01,[],0,[],,,,4.0,252.0,252.0,0.0
4,MasterData,TRANSPORTATION CHARGES (1 X 20DC) FROM KHALIFA PORT TO DSV MUSSAFAH YARD,CONTRACT,252.0,1.0,252.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,252.0,,FAIL,62.5,Gate_01,[],0,[],,,,4.0,200.0,200.0,0.0
4,MasterData,TRANSPORTATION CHARGES (1 X 20DC) FROM KHALIFA PORT TO DSV MUSSAFAH YARD,CONTRACT,252.0,1.0,252.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,252.0,,FAIL,62.5,Gate_01,[],0,[],,,,4.0,252.0,252.0,0.0
4,MasterData,TRANSPORTATION CHARGES (1 X 20DC) FROM KHALIFA PORT TO DSV MUSSAFAH YARD,CONTRACT,252.0,1.0,252.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,252.0,,FAIL,62.5,Gate_01,[],0,[],,,,4.0,100.0,100.0,0.0
4,MasterData,TRANSPORTATION CHARGES (1 X 20DC) FROM KHALIFA PORT TO DSV MUSSAFAH YARD,CONTRACT,252.0,1.0,252.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,252.0,,FAIL,62.5,Gate_01,[],0,[],,,,4.0,8.58,8.58,0.0
4,MasterData,TRANSPORTATION CHARGES (1 X 20DC) FROM KHALIFA PORT TO DSV MUSSAFAH YARD,CONTRACT,252.0,1.0,252.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,252.0,,FAIL,62.5,Gate_01,[],0,[],,,,4.0,150.0,150.0,0.0
4,MasterData,TRANSPORTATION CHARGES (1 X 20DC) FROM KHALIFA PORT TO DSV MUSSAFAH YARD,CONTRACT,252.0,1.0,252.0,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,252.0,,FAIL,62.5,Gate_01,[],0,[],,,,4.0,150.0,150.0,0.0
5,MasterData,ISPS IMPORT FEE (1 X 20DC),AT COST,10.0,1.0,10.0,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,5.0,252.0,756.0,0.0
5,MasterData,ISPS IMPORT FEE (1 X 20DC),AT COST,10.0,1.0,10.0,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,5.0,10.0,10.0,0.0
5,MasterData,ISPS IMPORT FEE (1 X 20DC),AT COST,10.0,1.0,10.0,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,5.0,40.84,40.84,-0.004111640571814235
5,MasterData,ISPS IMPORT FEE (1 X 20DC),AT COST,10.0,1.0,10.0,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,5.0,7.35,7.35,-0.0019400953029276025
5,MasterData,ISPS IMPORT FEE (1 X 20DC),AT COST,10.0,1.0,10.0,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,5.0,8.0,8.0,0.0
5,MasterData,ISPS IMPORT FEE (1 X 20DC),AT COST,10.0,1.0,10.0,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,5.0,810.0,810.0,0.0
5,MasterData,ISPS IMPORT FEE (1 X 20DC),AT COST,10.0,1.0,10.0,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,5.0,85.77,85.77,0.0
5,MasterData,ISPS IMPORT FEE (1 X 20DC),AT COST,10.0,1.0,10.0,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,5.0,989.18,989.18,0.0
5,MasterData,ISPS IMPORT FEE (1 X 20DC),AT COST,10.0,1.0,10.0,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,5.0,989.18,989.18,0.0
6,MasterData,CARRIER CONTAINER MAINTENANCE FEE (1 X 20DC),AT COST,47.65146358066712,1.0,47.65146358066712,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,6.0,252.0,756.0,0.0
6,MasterData,CARRIER CONTAINER MAINTENANCE FEE (1 X 20DC),AT COST,47.65146358066712,1.0,47.65146358066712,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,6.0,47.65,47.65,-0.001463580667120823
6,MasterData,CARRIER CONTAINER MAINTENANCE FEE (1 X 20DC),AT COST,47.65146358066712,1.0,47.65146358066712,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,6.0,8.17,8.17,0.001177671885635334
6,MasterData,CARRIER CONTAINER MAINTENANCE FEE (1 X 20DC),AT COST,47.65146358066712,1.0,47.65146358066712,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,6.0,9.53,9.53,-0.00029271613342451985
6,MasterData,CARRIER CONTAINER MAINTENANCE FEE (1 X 20DC),AT COST,47.65146358066712,1.0,47.65146358066712,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,6.0,35.4,35.4,0.0017699115044251812
6,MasterData,CARRIER CONTAINER MAINTENANCE FEE (1 X 20DC),AT COST,47.65146358066712,1.0,47.65146358066712,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,6.0,9.53,9.53,-0.00029271613342451985
6,MasterData,CARRIER CONTAINER MAINTENANCE FEE (1 X 20DC),AT COST,47.65146358066712,1.0,47.65146358066712,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,6.0,125.0,125.0,0.0
6,MasterData,CARRIER CONTAINER MAINTENANCE FEE (1 X 20DC),AT COST,47.65146358066712,1.0,47.65146358066712,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,6.0,150.0,150.0,0.0
7,MasterData,PORT CONTAINER INSPECTION FEE (1 X 20DC),AT COST,8.168822328114365,1.0,8.168822328114365,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,7.0,145.68,145.68,0.002668481960512281
7,MasterData,PORT CONTAINER INSPECTION FEE (1 X 20DC),AT COST,8.168822328114365,1.0,8.168822328114365,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,7.0,8.17,8.17,0.001177671885635334
7,MasterData,PORT CONTAINER INSPECTION FEE (1 X 20DC),AT COST,8.168822328114365,1.0,8.168822328114365,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,7.0,21.78,21.78,-0.0035262083049687476
7,MasterData,PORT CONTAINER INSPECTION FEE (1 X 20DC),AT COST,8.168822328114365,1.0,8.168822328114365,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,7.0,9.53,9.53,-0.00029271613342451985
7,MasterData,PORT CONTAINER INSPECTION FEE (1 X 20DC),AT COST,8.168822328114365,1.0,8.168822328114365,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,7.0,7.35,7.35,-0.0019400953029276025
7,MasterData,PORT CONTAINER INSPECTION FEE (1 X 20DC),AT COST,8.168822328114365,1.0,8.168822328114365,REVIEW_NEEDED,OK,0.0,PASS,AtCost,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,7.0,150.0,150.0,0.0
1,MasterData,PORT CONTAINER REPAIR FEES (KOCU4717043),CONTRACT,49.01,1.0,49.01,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,PORT CONTAINER REPAIR FEES (KOCU4717043),CONTRACT,49.01,1.0,49.01,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,PORT CONTAINER REPAIR FEES (KOCU4717043),CONTRACT,49.01,1.0,49.01,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,49.01,49.01,0.0
1,MasterData,PORT CONTAINER REPAIR FEES (KOCU4717043),CONTRACT,49.01,1.0,49.01,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,PORT CONTAINER REPAIR FEES (KOCU4717043),CONTRACT,49.01,1.0,49.01,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,80.0,0.0
1,MasterData,PORT CONTAINER REPAIR FEES (KOCU4717043),CONTRACT,49.01,1.0,49.01,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,PORT CONTAINER REPAIR FEES (KOCU4717043),CONTRACT,49.01,1.0,49.01,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,80.0,0.0
1,MasterData,PORT CONTAINER REPAIR FEES (KOCU4717043),CONTRACT,49.01,1.0,49.01,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,PORT CONTAINER REPAIR FEES (KOCU4717043),CONTRACT,49.01,1.0,49.01,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,PORT CONTAINER REPAIR FEES (KOCU4717043),CONTRACT,49.01,1.0,49.01,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,PORT CONTAINER REPAIR FEES (KOCU4717043),CONTRACT,49.01,1.0,49.01,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,PORT CONTAINER REPAIR FEES (KOCU4717043),CONTRACT,49.01,1.0,49.01,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,PORT CONTAINER REPAIR FEES (KOCU4717043),CONTRACT,49.01,1.0,49.01,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,PORT CONTAINER REPAIR FEES (KOCU4717043),CONTRACT,49.01,1.0,49.01,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
1,MasterData,PORT CONTAINER REPAIR FEES (KOCU4717043),CONTRACT,49.01,1.0,49.01,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,80.0,80.0,0.0
1,MasterData,PORT CONTAINER REPAIR FEES (KOCU4717043),CONTRACT,49.01,1.0,49.01,REVIEW_NEEDED,OK,0.0,PASS,Contract,[],0.03,,,FAIL,62.5,Gate_01,[],0,[],,,,1.0,150.0,150.0,0.0
