no.,Shipment Invoice No.,SCT Ref.No,Site,EQ No,Case No.,Pkg,Storage,Description,L(CM),W(CM),H(CM),CBM,N.W(kgs),G.W(kgs),Stack,HS Code,Currency,Price,Vessel,COE,POL,POD,ETD/ATD,ETA/ATA,DHL WH,DSV Indoor,DSV Al Markaz,AAA Storage,DSV Outdoor,DSV MZP,MOSB,Hauler Indoor,JDN MZD,Shifting,MIR,SHU,DAS,AGI,Source_Sheet,Status_WAREHOUSE,Status_SITE,Status_Current,Status_Location,Status_Location_Date,Status_Storage,wh handling,site handling,total handling,minus,final handling,SQM,Vendor,Source_Vendor,MOSB.1,Source_File,Status_Location_YearMonth,site_handling_original,total_handling_original,wh_handling_original,FLOW_CODE,FLOW_DESCRIPTION,Final_Location
3703,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191275,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,450,500.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3704,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191276,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,450,500.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3705,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191277,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,450,500.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3706,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191278,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,450,500.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3707,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191279,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,450,500.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3708,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191280,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,450,500.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3709,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191281,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,450,500.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3710,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191282,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,450,500.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3711,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191283,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,450,500.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3712,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191284,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,450,500.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3713,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191285,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,450,500.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3714,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191286,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,450,500.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3715,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191287,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,450,500.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3716,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191288,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,450,500.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3717,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191289,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,450,500.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3718,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191290,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,450,500.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3719,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191291,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,450,500.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3720,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191292,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,450,500.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3721,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191293,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,450,500.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3722,PRL-SHU-025-O,HVDC-ADOPT-HE-0214,SHU,EQ-001,191294,1.0,Indoor,Capacitor,120.0,80.0,100.0,0.96,335,385.0,Stackable x4,85322900,SEK,22270.0,MSC GIUSY,SWEDEN,Gothenburg,Khalifa port,2024-09-26,2024-11-16,,,,,,,,,,,,2024-11-18,,,"Case List, RIL",,1.0,site,SHU,2024-11-18,site,0,1,1,1,2,0.96,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3723,PRL-SHU-008-O3,HVDC-ADOPT-HE-0216,SHU,EQ-300,190914,1.0,Indoor Heated,UMD Batteries - DGD,270.0,150.0,130.0,5.265,1255,1455.0,Not stackable,85072080,SEK,2115914.0,ALEXANDRA MAERSK,FRANCE,Gothenburg,Khalifa port,2024-10-10,2025-02-20,,,,,,,,,,,,2025-04-20,,,"Case List, RIL",,1.0,site,SHU,2025-04-20,site,0,1,1,1,2,4.05,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3724,PRL-SHU-008-O3,HVDC-ADOPT-HE-0216,SHU,EQ-300,190934,1.0,Indoor Heated,UMD Batteries - DGD,240.0,140.0,90.0,3.024,1255,1455.0,Not stackable,85072080,SEK,2115914.0,ALEXANDRA MAERSK,FRANCE,Gothenburg,Khalifa port,2024-10-10,2025-02-20,,,,,,,,,,,,2025-04-20,,,"Case List, RIL",,1.0,site,SHU,2025-04-20,site,0,1,1,1,2,3.36,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3725,PRL-DAS-013-O3,HVDC-ADOPT-HE-0218,DAS,EQ-300,208308,1.0,Indoor Heated,UMD Batteries - DGD,240.0,140.0,90.0,3.024,1255,1455.0,Not stackable,85072080,SEK,2233279.35,ALEXANDRA MAERSK,FRANCE,Gothenburg,Khalifa port,2024-10-10,2025-02-20,,,,,,,2025-04-25,,,,,,2025-06-13,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-13,site,1,1,2,0,2,3.36,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
3726,PRL-DAS-013-O3,HVDC-ADOPT-HE-0218,DAS,EQ-300,208332,1.0,Indoor Heated,UMD Batteries - DGD,240.0,140.0,90.0,3.024,1255,1455.0,Not stackable,85072080,SEK,2233279.35,ALEXANDRA MAERSK,FRANCE,Gothenburg,Khalifa port,2024-10-10,2025-02-20,,,,,,,2025-04-25,,,,,,2025-06-13,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-13,site,1,1,2,0,2,3.36,,HITACHI,,HITACHI(HE),,1,2,1,2,Port → WH → Site,DAS
3727,PRL-MIR-010-O3,HVDC-ADOPT-HE-0217,MIR,EQ-300,280015,1.0,Indoor Heated,UMD Batteries - DGD,240.0,140.0,90.0,3.024,1440,1680.0,Not stackable,85072080,SEK,2169215.1,ALEXANDRA MAERSK,FRANCE,Gothenburg,Khalifa port,2024-10-10,2025-02-20,,,,,,,,,,,2025-04-20,,,,"Case List, RIL",,1.0,site,MIR,2025-04-20,site,0,1,1,1,2,3.36,,,,UNKNOWN,,1,1,0,1,Port → Site,MIR
3728,PRL-MIR-010-O3,HVDC-ADOPT-HE-0217,MIR,EQ-300,280031,1.0,Indoor Heated,UMD Batteries - DGD,240.0,140.0,90.0,3.024,1440,1680.0,Not stackable,85072080,SEK,2169215.1,ALEXANDRA MAERSK,FRANCE,Gothenburg,Khalifa port,2024-10-10,2025-02-20,,,,,,,,,,,2025-04-20,,,,"Case List, RIL",,1.0,site,MIR,2025-04-20,site,0,1,1,1,2,3.36,,,,UNKNOWN,,1,1,0,1,Port → Site,MIR
3729,PRL-ZAK-010-O3,HVDC-ADOPT-HE-0219,AGI,EQ-300,365441,1.0,Indoor Heated,UMD Batteries - DGD,240.0,140.0,90.0,3.024,1440,1680.0,Not stackable,85072080,SEK,2008503.67,ALEXANDRA MAERSK,FRANCE,Gothenburg,Khalifa port,2024-10-10,2025-02-20,,,,,,,2025-07-04,,,,,,,,"Case List, RIL",1.0,,warehouse,MOSB,2025-07-04,warehouse,1,0,1,-1,0,3.36,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,MOSB
3730,PRL-ZAK-010-O3,HVDC-ADOPT-HE-0219,AGI,EQ-300,365458,1.0,Indoor Heated,UMD Batteries - DGD,240.0,140.0,90.0,3.024,1440,1680.0,Not stackable,85072080,SEK,2008503.67,ALEXANDRA MAERSK,FRANCE,Gothenburg,Khalifa port,2024-10-10,2025-02-20,,,,,,,2025-07-04,,,,,,,,"Case List, RIL",1.0,,warehouse,MOSB,2025-07-04,warehouse,1,0,1,-1,0,3.36,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,MOSB
3731,PRL-SHU-026-O,HVDC-ADOPT-HE-0220,SHU,EQ-001,191217,1.0,Outdoor Covered,Side shield brackets,100.0,60.0,43.0,0.258,85,100.0,Stackable x2,85044083,SEK,433859.0,ALEXANDRA MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-10-10,2025-02-20,,,,,,,,,,,,2025-04-12,,,"Case List, RIL",,1.0,site,SHU,2025-04-12,site,0,1,1,1,2,0.6,,,,UNKNOWN,,1,1,0,1,Port → Site,SHU
3732,PRL-MIR-017-O,HVDC-ADOPT-HE-0221,MIR,EQ-001,280166,1.0,Outdoor Covered,Side shield brackets,100.0,60.0,43.0,0.258,125,140.0,Stackable x2,85044083,SEK,327582.0,ALEXANDRA MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-10-10,2025-02-20,,,,,,,,,,,2025-04-11,,,,"Case List, RIL",,1.0,site,MIR,2025-04-11,site,0,1,1,1,2,0.6,,,,UNKNOWN,,1,1,0,1,Port → Site,MIR
3733,PRL-CS-020-O,HVDC-ADOPT-HE-0222,DAS,EQ-001,208605,1.0,Outdoor Covered,Side shield brackets,100.0,60.0,43.0,0.258,85,100.0,Stackable x2,85044083,SEK,433859.0,ALEXANDRA MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-10-10,2025-02-20,,,,,,,2025-06-13,,,,,,2025-06-19,,"Case List, RIL",1.0,1.0,site,DAS,2025-06-19,site,1,1,2,0,2,0.6,,,,UNKNOWN,,1,2,1,2,Port → WH → Site,DAS
3734,PRL-CS-020-O,HVDC-ADOPT-HE-0222,AGI,EQ-001,365612,1.0,Outdoor Covered,Side shield brackets,100.0,60.0,43.0,0.258,135,150.0,Stackable x2,85044083,SEK,320200.0,ALEXANDRA MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-10-10,2025-02-20,,,,,,,2025-04-09,,,,,,,,"Case List, RIL",1.0,,warehouse,MOSB,2025-04-09,warehouse,1,0,1,-1,0,0.6,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,MOSB
3735,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364269,1.0,Outdoor Covered,TRANSFORMER S/N 2XBR62539-T,580.0,420.0,495.0,120.582,217000,217000.0,Not Stackable,85042300,SEK,39062381.85,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,,,,,2024-12-12,,,,,,,,,"Case List, RIL",1.0,,warehouse,DSV MZP,2024-12-12,warehouse,1,0,1,-1,0,24.36,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,DSV MZP
3736,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364270,1.0,Outdoor Covered,Transformer Accessories,650.0,80.0,110.0,5.72,620,885.0,Stackability 600kg/m2,85042300,SEK,465028.36,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,,,,2024-12-25,,,,,,,,,,"Case List, RIL",1.0,,warehouse,DSV Outdoor,2024-12-25,warehouse,1,0,1,-1,0,5.2,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,DSV Outdoor
3737,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364271,1.0,Outdoor Covered,Transformer Accessories,650.0,80.0,110.0,5.72,620,885.0,Stackability 600kg/m2,85042300,SEK,465028.36,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,,,,2024-12-25,,,,,,,,,,"Case List, RIL",1.0,,warehouse,DSV Outdoor,2024-12-25,warehouse,1,0,1,-1,0,5.2,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,DSV Outdoor
3738,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364272,1.0,Outdoor Covered,Transformer Accessories,350.0,80.0,110.0,3.08,196,347.0,Stackability 600kg/m2,85042300,SEK,465028.36,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,,,,2024-12-25,,,,,,,,,,"Case List, RIL",1.0,,warehouse,DSV Outdoor,2024-12-25,warehouse,1,0,1,-1,0,2.8,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,DSV Outdoor
3739,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364273,1.0,Outdoor Covered,Transformer Accessories,200.0,60.0,70.0,0.84,77,137.0,Stackability 600kg/m2,85042300,SEK,465028.36,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,,,,2024-12-25,,,,,,,,,,"Case List, RIL",1.0,,warehouse,DSV Outdoor,2024-12-25,warehouse,1,0,1,-1,0,1.2,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,DSV Outdoor
3740,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364274,1.0,Outdoor Covered,Transformer Accessories,80.0,60.0,50.0,0.24,17,41.0,Stackability 600kg/m2,85042300,SEK,465028.36,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,,,,2024-12-25,,,,,,,,,,"Case List, RIL",1.0,,warehouse,DSV Outdoor,2024-12-25,warehouse,1,0,1,-1,0,0.48,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,DSV Outdoor
3741,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364275,1.0,Outdoor Covered,Transformer Accessories,80.0,60.0,50.0,0.24,17,41.0,Stackability 600kg/m2,85042300,SEK,465028.36,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,,,,2024-12-25,,,,,,,,,,"Case List, RIL",1.0,,warehouse,DSV Outdoor,2024-12-25,warehouse,1,0,1,-1,0,0.48,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,DSV Outdoor
3742,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364276,1.0,Outdoor Covered,Transformer Accessories,680.0,220.0,130.0,19.448,1306,1839.0,Stackability 600kg/m2,85042300,SEK,465028.36,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,,,,2024-12-25,,,,,,,,,,"Case List, RIL",1.0,,warehouse,DSV Outdoor,2024-12-25,warehouse,1,0,1,-1,0,14.96,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,DSV Outdoor
3743,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364277,1.0,Outdoor Covered,Transformer Accessories,680.0,220.0,130.0,19.448,1306,1839.0,Stackability 600kg/m2,85042300,SEK,465028.36,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,,,,2024-12-25,,,,,,,,,,"Case List, RIL",1.0,,warehouse,DSV Outdoor,2024-12-25,warehouse,1,0,1,-1,0,14.96,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,DSV Outdoor
3744,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364280,1.0,Outdoor Covered,Transformer Accessories,460.0,200.0,180.0,16.56,1826,2248.0,Stackability 600kg/m2,85042300,SEK,465028.36,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,,,,2024-12-25,,,,,,,,,,"Case List, RIL",1.0,,warehouse,DSV Outdoor,2024-12-25,warehouse,1,0,1,-1,0,9.2,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,DSV Outdoor
3745,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364281,1.0,Outdoor Covered,Transformer Accessories,420.0,180.0,120.0,9.072,1413,1708.0,Stackability 600kg/m2,85042300,SEK,465028.36,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,,,,2024-12-25,,,,,,,,,,"Case List, RIL",1.0,,warehouse,DSV Outdoor,2024-12-25,warehouse,1,0,1,-1,0,7.56,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,DSV Outdoor
3746,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364282,1.0,Outdoor Covered,Transformer Accessories,320.0,160.0,220.0,11.264,1547,1861.0,Stackability 600kg/m2,85042300,SEK,465028.36,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,,,,2024-12-25,,,,,,,,,,"Case List, RIL",1.0,,warehouse,DSV Outdoor,2024-12-25,warehouse,1,0,1,-1,0,5.12,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,DSV Outdoor
3747,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364283,1.0,Outdoor Covered,Transformer Accessories,360.0,220.0,140.0,11.088,1475,1796.0,Stackability 600kg/m2,85042300,SEK,465028.36,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,,,,2024-12-25,,,,,,,,,,"Case List, RIL",1.0,,warehouse,DSV Outdoor,2024-12-25,warehouse,1,0,1,-1,0,7.92,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,DSV Outdoor
3748,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364284,1.0,Outdoor Covered,Transformer Accessories,360.0,220.0,140.0,11.088,1509,1830.0,Stackability 600kg/m2,85042300,SEK,465028.36,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,,,,2024-12-25,,,,,,,,,,"Case List, RIL",1.0,,warehouse,DSV Outdoor,2024-12-25,warehouse,1,0,1,-1,0,7.92,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,DSV Outdoor
3749,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364285,1.0,Outdoor Covered,Transformer Accessories,580.0,100.0,150.0,8.7,215,535.0,Stackability 600kg/m2,85042300,SEK,465028.36,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,,,,2024-12-25,,,,,,,,,,"Case List, RIL",1.0,,warehouse,DSV Outdoor,2024-12-25,warehouse,1,0,1,-1,0,5.8,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,DSV Outdoor
3750,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364286,1.0,Outdoor Covered,Transformer Accessories,260.0,160.0,210.0,8.736,826,1086.0,Stackability 600kg/m2,85042300,SEK,465028.36,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,,,,2024-12-25,,,,,,,,,,"Case List, RIL",1.0,,warehouse,DSV Outdoor,2024-12-25,warehouse,1,0,1,-1,0,4.16,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,DSV Outdoor
3751,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364287,1.0,Outdoor Covered,Transformer Accessories,200.0,140.0,140.0,3.92,504,655.0,Stackability 600kg/m2,85042300,SEK,465028.36,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,,,,2024-12-23,,,,,,,,,,"Case List, RIL",1.0,,warehouse,DSV Outdoor,2024-12-23,warehouse,1,0,1,-1,0,2.8,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,DSV Outdoor
3752,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364288,1.0,Indoor,Transformer Accessories,300.0,160.0,260.0,12.48,468,803.0,Stackability 600kg/m2,85042300,SEK,465028.36,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,2024-12-18,,,,,,,,,,,,,"Case List, RIL",1.0,,warehouse,DSV Indoor,2024-12-18,warehouse,1,0,1,-1,0,4.8,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,DSV Indoor
3753,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364289,1.0,Outdoor Covered,Transformer Accessories (DGD),160.0,100.0,80.0,1.28,464,538.0,Stackability 600kg/m2,85042300,SEK,465028.36,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,,,,,,2025-07-04,,,,,,,,"Case List, RIL",1.0,,warehouse,MOSB,2025-07-04,warehouse,1,0,1,-1,0,1.6,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,MOSB
3754,PRL-ZAK-009-O4,HVDC-ADOPT-HE-0215,AGI,EQ-002,364364,1.0,Outdoor Covered,Transformer Accessories,680.0,220.0,130.0,19.448,1306,1839.0,Stackability 600kg/m2,85042300,SEK,465028.36,BBC MONT BLANC,BRAZIL,Itagui,Mina Zayed,2024-10-25,2024-12-12,,,,,2024-12-25,,,,,,,,,,"Case List, RIL",1.0,,warehouse,DSV Outdoor,2024-12-25,warehouse,1,0,1,-1,0,14.96,,,,UNKNOWN,,0,1,1,2,Port → WH → Site,DSV Outdoor
